,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo,openTimeDays
60,OPEN,MDExOlB1bGxSZXF1ZXN0Mjc0MDE3NjYw,MDEV-19316: mysql_secure_installation offers to rename root user,https://github.com/MariaDB/server/pull/1288,2019-04-26 19:54:40+00:00,2020-03-26T17:01:44Z,,{'edges': []},1288,FIRST_TIME_CONTRIBUTOR,ManjotS,,,83,160,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-12-11T23:02:10Z', 'updatedAt': '2019-12-11T23:02:10Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-564772222', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-14T14:57:10Z', 'updatedAt': '2019-12-14T14:57:10Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-565724864', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-12-16T19:01:53Z', 'updatedAt': '2019-12-16T19:02:50Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-566196218', 'author': {'login': 'ManjotS'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-16T20:28:10Z', 'updatedAt': '2019-12-16T20:28:10Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-566229229', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:29:32Z', 'updatedAt': '2020-03-26T06:29:32Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-604254658', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T17:01:44Z', 'updatedAt': '2020-03-26T17:01:44Z', 'url': 'https://github.com/MariaDB/server/pull/1288#issuecomment-604549913', 'author': {'login': 'ManjotS'}}}]}",MariaDB,server,614.1703703703704
61,OPEN,MDExOlB1bGxSZXF1ZXN0MjY5MTA0NDM2,MDEV-19227: mysql_plugin doesn't run bootstrap from source,https://github.com/MariaDB/server/pull/1265,2019-04-10 10:39:07+00:00,2020-10-28T19:16:48Z,,{'edges': []},1265,CONTRIBUTOR,an3l,,,10,51,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-10T10:54:44Z', 'updatedAt': '2019-04-10T10:54:44Z', 'url': 'https://github.com/MariaDB/server/pull/1265#issuecomment-481642366', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-10T22:58:54Z', 'updatedAt': '2019-04-10T22:58:54Z', 'url': 'https://github.com/MariaDB/server/pull/1265#issuecomment-481898573', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:31Z', 'updatedAt': '2020-10-28T19:16:48Z', 'url': 'https://github.com/MariaDB/server/pull/1265#issuecomment-604254952', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,630.5561689814815
62,OPEN,MDExOlB1bGxSZXF1ZXN0MjY3NDY3Nzcy,MDEV-13010 NEXTVAL should increment only once for a given row,https://github.com/MariaDB/server/pull/1255,2019-04-04 14:11:57+00:00,2020-03-26T06:30:33Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1255,MEMBER,robertbindar,,,4,164,8,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:32Z', 'updatedAt': '2020-03-26T06:30:32Z', 'url': 'https://github.com/MariaDB/server/pull/1255#issuecomment-604254960', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,636.4083680555556
63,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ4MTU1NjQz,MDEV-18284: Using JSON_COMPACT with JSON_OBJECT,https://github.com/MariaDB/server/pull/1145,2019-01-28 14:16:27+00:00,2020-11-16T14:11:18Z,,{'edges': []},1145,CONTRIBUTOR,an3l,,,7,122,4,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:33Z', 'updatedAt': '2020-11-16T14:11:17Z', 'url': 'https://github.com/MariaDB/server/pull/1145#issuecomment-604254964', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,702.4052430555555
64,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ3OTg5NDYx,MDEV-19210: use environment file in systemd units for _WSREP_*,https://github.com/MariaDB/server/pull/1143,2019-01-27 23:33:40+00:00,2020-02-17T08:54:42Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1143,CONTRIBUTOR,eworm-de,,,17,39,5,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-27T23:35:24Z', 'updatedAt': '2019-01-27T23:35:24Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-457964838', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-29T09:37:21Z', 'updatedAt': '2019-01-29T09:37:21Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-458471976', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-29T09:58:23Z', 'updatedAt': '2019-01-29T09:58:23Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-458479077', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-12T15:43:46Z', 'updatedAt': '2019-02-12T15:43:46Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-462810517', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-12T16:22:51Z', 'updatedAt': '2019-02-12T16:22:51Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-462827295', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-13T02:16:47Z', 'updatedAt': '2019-03-13T02:16:47Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472252610', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T08:28:54Z', 'updatedAt': '2019-03-13T08:28:54Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472325954', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-13T12:01:07Z', 'updatedAt': '2019-03-13T12:01:07Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472393702', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T12:15:33Z', 'updatedAt': '2019-03-13T12:15:33Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472397851', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T13:38:25Z', 'updatedAt': '2019-03-13T13:38:25Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472425217', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-24T20:38:13Z', 'updatedAt': '2019-11-07T07:32:40Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-514790810', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-11-06T23:08:30Z', 'updatedAt': '2019-11-06T23:08:30Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550542684', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-07T07:26:21Z', 'updatedAt': '2019-11-07T07:26:21Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550957888', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-07T07:32:35Z', 'updatedAt': '2019-11-07T07:32:35Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550959676', 'author': {'login': 'eworm-de'}}}]}",MariaDB,server,703.018287037037
65,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ3NTkwMzcz,MDEV-18374: Add SELinux policy to cracklib_password_check packages,https://github.com/MariaDB/server/pull/1131,2019-01-25 08:07:07+00:00,2020-03-26T06:30:54Z,,{'edges': []},1131,CONTRIBUTOR,GeoffMontee,,,0,48,4,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:54Z', 'updatedAt': '2020-03-26T06:30:54Z', 'url': 'https://github.com/MariaDB/server/pull/1131#issuecomment-604255085', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,705.661724537037
66,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ1NzEwMzk3,Remove CMake SYSTEMD_EXECSTARTPRE,https://github.com/MariaDB/server/pull/1105,2019-01-18 02:35:21+00:00,2020-11-22T15:21:37Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1105,MEMBER,grooverdan,,,3,0,2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-11-11T00:09:30Z', 'updatedAt': '2019-11-11T00:09:30Z', 'url': 'https://github.com/MariaDB/server/pull/1105#issuecomment-552250124', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-09-29T18:31:41Z', 'updatedAt': '2020-09-29T18:31:41Z', 'url': 'https://github.com/MariaDB/server/pull/1105#issuecomment-700901085', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-10-14T01:03:23Z', 'updatedAt': '2020-10-14T01:03:23Z', 'url': 'https://github.com/MariaDB/server/pull/1105#issuecomment-708091791', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-22T15:21:37Z', 'updatedAt': '2020-11-22T15:21:37Z', 'url': 'https://github.com/MariaDB/server/pull/1105#issuecomment-731763931', 'author': {'login': 'ottok'}}}]}",MariaDB,server,712.8921180555556
67,OPEN,MDExOlB1bGxSZXF1ZXN0MjQxOTc1Mzk2,MDEV-14978 Client programs to use $MYSQL_HOST consistently,https://github.com/MariaDB/server/pull/1067,2019-01-03 11:58:28+00:00,2020-03-26T06:30:42Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1067,MEMBER,robertbindar,,,5,139,24,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:42Z', 'updatedAt': '2020-03-26T06:30:42Z', 'url': 'https://github.com/MariaDB/server/pull/1067#issuecomment-604255015', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,727.5010648148149
68,OPEN,MDExOlB1bGxSZXF1ZXN0MjM1MTgyOTcw,MDEV-23892: Link against libatomic on platforms missing 64-bit atomics,https://github.com/MariaDB/server/pull/979,2018-12-01 09:39:23+00:00,2020-10-06T02:46:48Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},979,FIRST_TIME_CONTRIBUTOR,glaubitz,,,5,21,6,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-01T20:00:10Z', 'updatedAt': '2018-12-01T20:00:10Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-443454107', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-14T09:40:25Z', 'updatedAt': '2018-12-14T09:40:25Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-447270516', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-07T09:01:34Z', 'updatedAt': '2019-01-07T09:01:34Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451865683', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-01-07T10:25:03Z', 'updatedAt': '2019-01-07T10:25:03Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451889476', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-01-07T10:30:49Z', 'updatedAt': '2019-01-07T10:30:49Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451891157', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T13:03:06Z', 'updatedAt': '2019-06-05T13:03:06Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499073646', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T13:25:26Z', 'updatedAt': '2019-06-05T13:25:26Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499081743', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-05T14:01:03Z', 'updatedAt': '2019-06-05T14:01:03Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499095561', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T14:03:19Z', 'updatedAt': '2019-06-05T14:03:19Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499096493', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-12-30T09:15:20Z', 'updatedAt': '2019-12-30T09:15:20Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-569622290', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:08:32Z', 'updatedAt': '2020-02-03T19:08:32Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-581567857', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:49Z', 'updatedAt': '2020-03-26T06:30:49Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-604255053', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-29T01:32:57Z', 'updatedAt': '2020-07-29T01:32:57Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-665379124', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,760.597650462963
69,OPEN,MDExOlB1bGxSZXF1ZXN0MjMyOTM3NjMw,MDEV-19436: Fix logrotate problem with twice configured pid-file option,https://github.com/MariaDB/server/pull/934,2018-11-22 10:57:51+00:00,2020-05-21T19:45:44Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},934,FIRST_TIME_CONTRIBUTOR,odenbach,,,2,2,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-22T11:12:26Z', 'updatedAt': '2018-11-22T11:12:26Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-440997211', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-11-22T12:39:45Z', 'updatedAt': '2018-11-22T12:39:45Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-441018544', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-12T10:18:13Z', 'updatedAt': '2019-03-12T10:18:13Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-471939931', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-01T23:43:59Z', 'updatedAt': '2019-04-01T23:43:59Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-478787689', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-04-03T06:56:33Z', 'updatedAt': '2019-04-03T06:56:33Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-479364236', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-03T21:31:06Z', 'updatedAt': '2019-04-03T21:31:06Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-479666540', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-05-10T13:34:42Z', 'updatedAt': '2019-05-10T13:34:42Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-491290783', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-09T17:39:13Z', 'updatedAt': '2020-03-09T17:39:13Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-596675204', 'author': {'login': 'obendev'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:55Z', 'updatedAt': '2020-03-26T06:30:55Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-604255092', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-13T11:03:19Z', 'updatedAt': '2020-04-13T11:03:19Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-612854991', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:16:20Z', 'updatedAt': '2020-04-29T23:16:20Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-621518190', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-21T19:45:44Z', 'updatedAt': '2020-05-21T19:45:44Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-632306890', 'author': {'login': 'ottok'}}}]}",MariaDB,server,769.5431597222222
70,OPEN,MDExOlB1bGxSZXF1ZXN0MjI2MjkyNTc5,MDEV-11790 WITHOUT_SERVER installs server-only files,https://github.com/MariaDB/server/pull/900,2018-10-27 12:56:51+00:00,2020-07-29T01:44:12Z,,{'edges': []},900,CONTRIBUTOR,Sp1l,,,5,8,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:35Z', 'updatedAt': '2020-07-27T03:40:56Z', 'url': 'https://github.com/MariaDB/server/pull/900#issuecomment-604254977', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,795.4605208333334
71,OPEN,MDExOlB1bGxSZXF1ZXN0MjExMTE5NDc1,MDEV-17076: Allow negative number for --max-save-* options for no saving,https://github.com/MariaDB/server/pull/854,2018-08-27 14:01:08+00:00,2020-05-14T05:51:00Z,,{'edges': []},854,MEMBER,shinnok,,,28,28,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-30T22:54:53Z', 'updatedAt': '2018-08-30T22:54:53Z', 'url': 'https://github.com/MariaDB/server/pull/854#issuecomment-417493404', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-31T15:31:30Z', 'updatedAt': '2018-08-31T15:31:30Z', 'url': 'https://github.com/MariaDB/server/pull/854#issuecomment-417701182', 'author': {'login': 'shinnok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:32Z', 'updatedAt': '2020-05-14T05:51:00Z', 'url': 'https://github.com/MariaDB/server/pull/854#issuecomment-604254961', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,856.4158796296297
72,OPEN,MDExOlB1bGxSZXF1ZXN0MjA2MjM4NzY0,Fix server startup on NetBSD (and probably other systems),https://github.com/MariaDB/server/pull/838,2018-08-05 13:27:03+00:00,2020-03-26T06:30:56Z,,{'edges': []},838,FIRST_TIME_CONTRIBUTOR,manu0401,,,1,14,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-01-29T09:18:22Z', 'updatedAt': '2019-01-29T09:18:22Z', 'url': 'https://github.com/MariaDB/server/pull/838#issuecomment-458465332', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-01-29T12:47:37Z', 'updatedAt': '2019-01-29T12:47:37Z', 'url': 'https://github.com/MariaDB/server/pull/838#issuecomment-458527251', 'author': {'login': 'manu0401'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-01-29T14:59:00Z', 'updatedAt': '2019-01-29T14:59:00Z', 'url': 'https://github.com/MariaDB/server/pull/838#issuecomment-458571087', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:30:55Z', 'updatedAt': '2020-03-26T06:30:55Z', 'url': 'https://github.com/MariaDB/server/pull/838#issuecomment-604255090', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,878.4395486111111
73,OPEN,MDExOlB1bGxSZXF1ZXN0MjA0MTMwNjY1,MDEV-16825 SIGSEGV after SIGINT in bootstrap mode,https://github.com/MariaDB/server/pull/826,2018-07-26 12:47:07+00:00,2020-05-20T14:00:04Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},826,CONTRIBUTOR,midenok,,,3,40,6,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-28T19:49:57Z', 'updatedAt': '2019-03-28T19:49:57Z', 'url': 'https://github.com/MariaDB/server/pull/826#issuecomment-477745780', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-03-28T20:09:50Z', 'updatedAt': '2019-03-28T20:09:50Z', 'url': 'https://github.com/MariaDB/server/pull/826#issuecomment-477752410', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-30T19:20:03Z', 'updatedAt': '2019-03-30T19:20:03Z', 'url': 'https://github.com/MariaDB/server/pull/826#issuecomment-478280483', 'author': {'login': 'midenok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:31:04Z', 'updatedAt': '2020-03-26T06:31:04Z', 'url': 'https://github.com/MariaDB/server/pull/826#issuecomment-604255138', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,888.4672800925925
74,OPEN,MDExOlB1bGxSZXF1ZXN0MjAyODMwNTM1,MDEV-15990: REPLACE on a precise-versioned table returns duplicate key error (ER_DUP_ENTRY),https://github.com/MariaDB/server/pull/820,2018-07-20 12:07:54+00:00,2020-07-29T02:43:10Z,,{'edges': []},820,CONTRIBUTOR,FooBarrior,,,62,426,21,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:31:04Z', 'updatedAt': '2020-05-14T05:51:04Z', 'url': 'https://github.com/MariaDB/server/pull/820#issuecomment-604255142', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-29T02:43:10Z', 'updatedAt': '2020-07-29T02:43:10Z', 'url': 'https://github.com/MariaDB/server/pull/820#issuecomment-665397751', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,894.4945138888888
75,OPEN,MDExOlB1bGxSZXF1ZXN0MjAyNTM2ODMw,MDEV-16355 Add option for mysqldump to read data as of specific timestamp from system-versioned tables,https://github.com/MariaDB/server/pull/818,2018-07-19 12:03:05+00:00,2020-07-27T03:41:11Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},818,CONTRIBUTOR,midenok,,,343,1383,40,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:31:06Z', 'updatedAt': '2020-07-27T03:41:11Z', 'url': 'https://github.com/MariaDB/server/pull/818#issuecomment-604255153', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,895.4978587962963
76,OPEN,MDExOlB1bGxSZXF1ZXN0MjAxOTM2MzIz,MDEV-16029 mysqldump: dump and restore historical data,https://github.com/MariaDB/server/pull/815,2018-07-17 13:11:10+00:00,2020-09-01T04:41:18Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},815,CONTRIBUTOR,midenok,,,342,1271,39,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:31:13Z', 'updatedAt': '2020-09-01T04:41:18Z', 'url': 'https://github.com/MariaDB/server/pull/815#issuecomment-604255187', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,897.4505787037037
77,OPEN,MDExOlB1bGxSZXF1ZXN0MTk4MTg1Mjky,MDEV-16621 - Fix logrotate script,https://github.com/MariaDB/server/pull/807,2018-06-29 00:13:35+00:00,2020-05-21T19:45:46Z,,{'edges': []},807,CONTRIBUTOR,FaramosCZ,,,25,11,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-06-29T00:18:50Z', 'updatedAt': '2018-06-29T00:18:50Z', 'url': 'https://github.com/MariaDB/server/pull/807#issuecomment-401210784', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-06-29T07:40:40Z', 'updatedAt': '2018-06-29T07:40:40Z', 'url': 'https://github.com/MariaDB/server/pull/807#issuecomment-401274944', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-06-29T12:12:31Z', 'updatedAt': '2018-06-29T12:12:31Z', 'url': 'https://github.com/MariaDB/server/pull/807#issuecomment-401335924', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:31:04Z', 'updatedAt': '2020-03-26T06:31:04Z', 'url': 'https://github.com/MariaDB/server/pull/807#issuecomment-604255145', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-21T19:45:46Z', 'updatedAt': '2020-05-21T19:45:46Z', 'url': 'https://github.com/MariaDB/server/pull/807#issuecomment-632306905', 'author': {'login': 'ottok'}}}]}",MariaDB,server,915.9905671296297
